Date,AUD-ISK_Price,AUD-ISK_Open,AUD-ISK_High,AUD-ISK_Low,CAD-ISK_Price,CAD-ISK_Open,CAD-ISK_High,CAD-ISK_Low,CHF-ISK_Price,CHF-ISK_Open,CHF-ISK_High,CHF-ISK_Low,CNY-ISK_Price,CNY-ISK_Open,CNY-ISK_High,CNY-ISK_Low,DKK-ISK_Price,DKK-ISK_Open,DKK-ISK_High,DKK-ISK_Low,EUR-ISK_Price,EUR-ISK_Open,EUR-ISK_High,EUR-ISK_Low,GBP-ISK_Price,GBP-ISK_Open,GBP-ISK_High,GBP-ISK_Low,INR-ISK_Price,INR-ISK_Open,INR-ISK_High,INR-ISK_Low,JPY-ISK_Price,JPY-ISK_Open,JPY-ISK_High,JPY-ISK_Low,NOK-ISK_Price,NOK-ISK_Open,NOK-ISK_High,NOK-ISK_Low,NZD-ISK_Price,NZD-ISK_Open,NZD-ISK_High,NZD-ISK_Low,PLN-ISK_Price,PLN-ISK_Open,PLN-ISK_High,PLN-ISK_Low,RUB-ISK_Price,RUB-ISK_Open,RUB-ISK_High,RUB-ISK_Low,SEK-ISK_Price,SEK-ISK_Open,SEK-ISK_High,SEK-ISK_Low,USD-ISK_Price,USD-ISK_Open,USD-ISK_High,USD-ISK_Low,DAX_Price,DAX_Open,DAX_High,DAX_Low,DAX_Volume,DJI_Price,DJI_Open,DJI_High,DJI_Low,DJI_Volume,FCHI_Price,FCHI_Open,FCHI_High,FCHI_Low,FCHI_Volume,FTSE_Price,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Volume,IBEX_Price,IBEX_Open,IBEX_High,IBEX_Low,IBEX_Volume,IXIC_Price,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Volume,N225_Price,N225_Open,N225_High,N225_Low,N225_Volume,NOMXIBB_Price,NOMXIBB_Open,NOMXIBB_High,NOMXIBB_Low,NOMXIBB_Volume,NOMXINOM_Price,NOMXINOM_Open,NOMXINOM_High,NOMXINOM_Low,NOMXINOM_Volume,NOMXIREAL_Price,NOMXIREAL_Open,NOMXIREAL_High,NOMXIREAL_Low,NOMXIREAL_Volume,OMXC20_Price,OMXC20_Open,OMXC20_High,OMXC20_Low,OMXC20_Volume,OMXI8_Price,OMXI8_Open,OMXI8_High,OMXI8_Low,OMXI8_Volume,OMXIGI_Price,OMXIGI_Open,OMXIGI_High,OMXIGI_Low,OMXIGI_Volume,OMXIMCPI_Price,OMXIMCPI_Open,OMXIMCPI_High,OMXIMCPI_Low,OMXIMCPI_Volume,OMXIPI_Price,OMXIPI_Open,OMXIPI_High,OMXIPI_Low,OMXIPI_Volume,OMXISCPI_Price,OMXISCPI_Open,OMXISCPI_High,OMXISCPI_Low,OMXISCPI_Volume,OMXS30_Price,OMXS30_Open,OMXS30_High,OMXS30_Low,OMXS30_Volume,PSI20_Price,PSI20_Open,PSI20_High,PSI20_Low,PSI20_Volume,SSMI_Price,SSMI_Open,SSMI_High,SSMI_Low,SSMI_Volume,STOXX50E_Price,STOXX50E_Open,STOXX50E_High,STOXX50E_Low,STOXX50E_Volume,VIX_Price,VIX_Open,VIX_High,VIX_Low,VIX_Volume,EIK_Price,EIK_Volume,EIM_Price,EIM_Volume,GRND_Price,GRND_Volume,HAGA_Price,HAGA_Volume,ICEAIR_Price,ICEAIR_Volume,MARL_Price,MARL_Volume,N1_Price,N1_Volume,NYHR_Price,NYHR_Volume,OSSRu_Price,OSSRu_Volume,REGINN_Price,REGINN_Volume,REITIR_Price,REITIR_Volume,SIMINN_Price,SIMINN_Volume,SJOVA_Price,SJOVA_Volume,SKEL_Price,SKEL_Volume,TM_Price,TM_Volume,VIS_Price,VIS_Volume,VOICE_Price,VOICE_Volume
2015-06-17,101.76,102.45,102.77,100.92,107.41,107.55,107.87,106.78,142.32,141.82,143.53,141.73,21.28,21.29,21.29,21.28,19.9665,19.944000000000003,20.0415,19.887,148.905,148.7,149.735,148.05,207.945,206.83,208.965,206.14,2.0684,2.0589,2.0684,2.056,1.0641,1.0719,1.0737,1.0592,17.15,17.03,17.19,16.96,91.77,92.32,92.65,90.78,35.85,35.87,35.97,35.59,2.4481,2.4452,2.4737,2.4262,16.1955,16.179000000000002,16.2435,16.102999999999998,131.34,132.25,132.7,130.94,10978.01,11066.75,11115.38,10947.37,83.26M,17935.74,17909.58,17998.0,17839.65,92.41M,4790.62,4845.73,4858.05,4773.19,112.14M,6680.55,6710.1,6731.54,6665.95,706.47M,10813.4,10900.0,10933.9,10779.5,189.36M,5064.88,5067.68,5080.11,5042.25,394.12M,20219.27,20306.1,20323.08,20126.57,124.16K,,,,,,,,,,,,,,,,941.15,955.05,957.17,935.1,-,,,,,,,,,,,,,,,,,,,,,,,,,,1567.46,1582.9,1584.27,1565.86,74.59M,5583.6,5643.29,5666.07,5576.2,252.24M,8906.69,8964.82,8987.21,8885.49,45.90M,3428.76,3453.43,3469.59,3416.83,47.73M,14.5,14.66,15.49,14.07,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-18,102.25,101.6,102.62,100.89,107.28,107.29,107.81,106.56,142.31,142.15,142.84,141.1,21.06,21.28,21.29,21.06,19.965,19.944000000000003,20.044,19.889,148.94,148.74,149.34,148.07,208.215,207.69,208.335,206.53,2.0565,2.0647,2.0767,2.0481,1.0663,1.0629,1.0678,1.0572,16.82,17.13,17.22,16.72,90.82,91.59,91.89,90.05,35.68,35.81,35.9,35.48,2.4518,2.4445,2.4699,2.4252,16.1225,16.176,16.2425,16.019000000000002,131.11,131.2,131.45,130.08,11100.3,10937.67,11109.76,10806.15,100.03M,18115.84,17944.61,18174.73,17944.61,94.46M,4803.48,4777.91,4805.01,4712.97,139.92M,6707.88,6680.55,6707.88,6625.16,797.21M,10871.9,10788.5,10888.4,10654.3,309.14M,5132.95,5082.06,5143.32,5082.03,434.52M,19990.82,20193.59,20200.51,19990.55,134.53K,,,,,,,,,,,,,,,,941.18,934.57,941.18,919.2,-,1448.64,1448.16,1450.37,1448.12,-,522.0,521.3,522.15,521.3,-,79.41,79.35,79.45,79.35,-,1108.26,1106.79,1108.59,1106.79,25.53M,159.97,159.6,160.0,159.15,-,1562.43,1564.01,1565.23,1538.47,98.09M,5583.05,5548.53,5604.24,5512.4,304.30M,8880.29,8878.82,8880.29,8740.33,66.29M,3450.45,3421.65,3451.72,3374.18,69.91M,13.19,14.03,14.03,12.54,-,6.3,35305.0,217.5,4726.0,40.5,1027890.0,36.0,61646.0,24.45,11006134.0,187.0,3200.0,37.4,2505666.0,10.35,0.0,485.0,0.0,14.4,500000.0,64.3,3163216.0,,,10.27,2057207.0,,,19.15,3899473.0,7.78,750000.0,38.85,512000.0
2015-06-19,101.71,102.1,102.39,101.36,106.72,107.14,107.83,106.4,142.64,142.13,142.88,141.49,21.04,21.06,21.06,21.04,19.9145,19.941,19.9795,19.865,148.6,148.76,149.23,148.21,207.905,207.95,209.025,207.34,2.0614,2.0541,2.0614,2.0478,1.067,1.0649,1.0712,1.0625,16.94,16.78,16.96,16.75,90.44,90.68,91.05,89.99,35.54,35.64,35.76,35.42,2.4236,2.4482,2.4682,2.4008,16.1355,16.096,16.1705,16.055,130.89,130.96,131.79,130.57,11040.1,11121.3,11246.27,10997.9,212.14M,18015.95,18116.24,18117.71,18010.58,258.30M,4815.37,4807.58,4870.52,4799.27,183.93M,6710.45,6707.88,6759.29,6691.82,1.27B,10944.3,10890.7,11029.1,10880.8,354.74M,5117.0,5139.77,5140.17,5113.94,994.33M,20174.24,20152.41,20194.45,20075.91,160.86K,,,,,,,,,,,,,,,,940.89,948.17,953.46,940.69,-,1450.35,1448.64,1453.47,1447.11,-,522.32,521.99,523.02,521.69,-,79.38,79.43,79.54,79.27,-,1108.95,1108.26,1110.44,1107.61,70.56M,160.84,159.95,161.09,159.93,-,,,,,,5621.63,5566.78,5695.54,5562.45,642.51M,8867.32,8907.34,8974.7,8867.03,106.52M,3455.8,3453.6,3498.38,3446.5,92.70M,13.96,13.35,14.0,12.96,-,6.35,4890940.0,217.5,0.0,40.1,38398.0,36.25,1515456.0,24.45,2468390.0,187.0,912440.0,37.7,5304729.0,10.55,23758636.0,485.0,0.0,14.4,1000000.0,64.4,1743091.0,,,10.32,4000000.0,,,19.45,5945692.0,7.88,18581317.0,38.8,400000.0
2015-06-21,,,,,,,,,,,,,21.06,21.06,21.06,21.06,,,,,,,,,,,,,2.0591,2.0591,2.0591,2.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-22,101.16,101.37,102.06,100.59,106.34,106.49,107.14,105.7,142.04,142.32,142.72,141.37,21.06,21.06,21.16,21.06,19.8905,19.867,19.9315,19.83,148.455,148.41,148.705,148.09,207.15,207.45,208.33,205.56,2.0595,2.0591,2.0695,2.0565,1.061,1.0645,1.0673,1.0539,16.9,16.9,17.02,16.82,89.85,90.23,90.6,89.36,35.62,35.5,35.73,35.42,2.4261,2.4153,2.4522,2.4,16.063,16.1,16.153,16.02,130.9,130.62,131.36,129.95,11460.5,11138.71,11470.25,11138.55,119.29M,18119.78,18027.63,18181.67,18027.63,77.78M,4998.61,4926.63,5010.39,4911.86,176.27M,6825.67,6710.45,6825.67,6710.45,772.66M,11368.2,11184.5,11394.2,11168.9,353.60M,5153.97,5147.87,5162.13,5142.78,392.19M,20428.19,20174.14,20433.3,20174.14,140.48K,,,,,,,,,,,,,,,,968.35,957.55,969.7,954.15,-,1451.78,1450.35,1453.37,1450.35,-,515.47,522.31,523.03,515.25,-,78.21,79.47,79.51,78.16,-,1094.4,1108.93,1110.45,1093.93,10.15M,160.17,160.85,160.89,160.15,-,1606.62,1591.52,1606.62,1581.63,101.82M,5743.96,5738.8,5786.19,5668.8,533.15M,9021.37,8956.92,9035.43,8945.69,49.56M,3596.07,3497.09,3601.88,3497.09,84.09M,12.74,13.42,13.46,12.43,-,6.31,1573529.0,215.0,355971.0,41.05,3199890.0,36.5,1300000.0,24.35,2560000.0,187.0,0.0,37.5,19320.0,10.21,77000.0,460.0,11765.0,14.3,65404.0,64.2,230559.0,,,10.28,103739.0,,,19.45,0.0,7.88,0.0,38.6,653666.0
2015-06-23,102.43,101.02,102.59,100.86,107.42,106.22,107.52,106.06,141.72,141.81,142.37,140.9,21.24,21.06,21.24,21.06,19.8165,19.863,19.9205,19.77,147.895,148.26,148.585,147.51,208.27,206.87,209.08,206.5,2.0762,2.0594,2.0762,2.0546,1.0682,1.0596,1.0706,1.0585,16.92,16.87,17.02,16.81,90.75,89.73,90.89,89.57,35.54,35.56,35.75,35.34,2.46,2.4224,2.4644,2.4115,16.0285,16.039,16.1375,15.98,132.405,130.73,132.915,130.65,11542.54,11552.96,11635.85,11517.12,88.93M,18144.07,18121.78,18188.81,18108.1,75.97M,5057.68,5045.57,5078.51,5024.26,133.39M,6834.87,6825.67,6856.49,6825.67,598.08M,11402.5,11461.5,11497.1,11384.5,271.93M,5160.1,5161.68,5163.41,5139.33,363.88M,20809.42,20547.74,20809.42,20531.13,183.33K,,,,,,,,,,,,,,,,969.78,975.32,976.38,969.23,-,1452.66,1451.78,1456.41,1451.78,-,519.82,515.46,521.1,514.94,-,78.93,78.33,79.1,78.19,-,1103.64,1094.38,1106.36,1093.29,27.44M,160.89,159.13,161.88,159.01,-,1620.95,1614.46,1628.24,1611.54,115.67M,5921.04,5787.34,5926.55,5785.13,555.92M,9137.33,9074.26,9170.11,9062.57,50.25M,3625.97,3620.02,3651.31,3613.51,65.06M,12.11,12.5,12.68,11.93,-,6.27,4873529.0,215.0,51497.0,41.05,0.0,36.6,407000.0,24.5,3887072.0,186.0,810681.0,38.05,2523477.0,10.21,626660.0,475.0,20000.0,14.2,6127780.0,63.8,3116556.0,,,10.21,3038132.0,,,19.2,1002000.0,7.82,800000.0,38.6,150824.0
2015-06-24,101.56,102.26,102.71,101.31,106.5,107.26,107.6,106.16,141.19,141.53,141.99,140.75,21.29,21.24,21.29,21.24,19.805,19.793,19.842,19.749000000000002,147.73,147.72,148.05,147.35,207.07,208.03,208.86,206.52,2.081,2.0729,2.081,2.0695,1.0645,1.0669,1.0697,1.06,16.79,16.9,16.94,16.72,90.83,90.56,91.11,90.32,35.42,35.49,35.62,35.3,2.4289,2.4554,2.4661,2.406,15.999,16.008,16.087,15.942,131.84,132.26,132.58,131.5,11471.26,11566.35,11589.35,11364.45,94.71M,17966.07,18139.1,18139.1,17966.07,104.98M,5045.35,5060.58,5065.74,5001.67,141.97M,6844.8,6834.87,6873.43,6834.32,688.93M,11321.9,11419.0,11420.1,11220.4,272.69M,5122.41,5151.38,5164.36,5121.64,396.72M,20868.03,20889.32,20952.71,20838.22,166.66K,,,,,,,,,,,,,,,,967.35,970.23,973.9,960.61,-,1456.4,1452.66,1460.08,1451.39,-,521.4,519.8,522.48,519.49,-,79.12,78.92,79.32,78.88,-,1107.0,1103.61,1109.3,1102.94,92.60M,161.98,160.83,162.14,160.79,-,1611.5,1623.87,1627.57,1606.75,90.85M,5842.41,5913.9,5935.67,5813.8,459.42M,9081.81,9150.14,9169.21,9056.61,49.95M,3610.95,3628.11,3638.19,3580.56,61.44M,13.26,12.57,13.33,12.01,-,6.42,46103661.0,217.0,406008.0,40.5,1500000.0,37.1,1516500.0,24.55,6786400.0,186.5,132090.0,38.05,1021332.0,10.21,0.0,475.0,285.0,14.63,8858805.0,64.5,2647790.0,,,10.25,127366.0,,,19.4,3195395.0,7.85,18301679.0,38.6,2000000.0
2015-06-25,101.99,101.39,102.59,101.29,106.92,106.32,107.11,106.07,140.71,140.98,141.41,139.8,21.26,21.29,21.29,21.26,19.8005,19.78,19.8425,19.745,147.695,147.53,148.015,147.36,207.57,206.78,208.16,206.39,2.0764,2.0784,2.081,2.0733,1.0663,1.0632,1.0734,1.0621,16.88,16.77,16.94,16.71,91.09,90.68,91.59,90.55,35.41,35.36,35.49,35.23,2.4088,2.4253,2.4394,2.3918,15.988,15.975999999999999,16.07,15.937000000000001,131.82,131.68,132.48,131.46,11473.13,11410.62,11594.24,11352.4,75.83M,17890.36,17977.11,18036.1,17890.36,78.99M,5041.71,4996.63,5087.08,4996.63,132.55M,6807.82,6844.8,6869.04,6798.8,675.60M,11308.4,11245.0,11441.3,11213.1,294.85M,5112.19,5139.48,5141.71,5102.16,404.12M,20771.4,20777.69,20866.58,20758.6,128.26K,,,,,,,,,,,,,,,,968.74,963.65,974.09,959.03,-,1461.22,1456.4,1463.26,1456.4,-,520.18,521.39,523.36,520.09,-,78.75,79.13,79.32,78.73,-,1104.4,1106.98,1111.15,1104.22,40.89M,163.58,161.93,163.64,161.84,-,1601.12,1599.94,1613.17,1594.9,83.87M,5817.54,5798.33,5883.14,5765.3,366.56M,9045.32,9032.22,9117.99,9012.44,41.30M,3610.91,3590.56,3651.01,3577.74,71.19M,14.01,12.96,14.16,12.92,-,6.45,2694467.0,219.0,698511.0,40.75,367831.0,37.2,15779.0,24.65,4098228.0,185.5,620062.0,38.0,1005991.0,10.21,0.0,465.0,5094.0,14.8,527464.0,65.0,400000.0,,,10.39,14019066.0,,,19.9,6655115.0,7.99,8777544.0,39.0,1000627.0
2015-06-26,101.19,101.85,102.13,100.7,107.31,106.8,107.5,106.18,141.67,140.46,141.99,140.46,21.22,21.26,21.26,21.22,19.782,19.777,19.82,19.725,147.595,147.55,147.905,147.16,208.21,207.33,208.72,206.66,2.0745,2.0780000000000003,2.0780000000000003,2.0697,1.0673,1.065,1.0719,1.0634,16.86,16.84,16.94,16.78,90.49,90.87,91.18,90.1,35.32,35.35,35.48,35.23,2.4123,2.4053,2.4181,2.3724,15.923,15.959000000000001,16.000999999999998,15.872,132.18,131.61,132.7,131.32,11492.43,11387.13,11561.83,11373.44,94.56M,17946.68,17892.03,18013.15,17892.03,158.12M,5059.17,5010.22,5095.04,4985.88,108.85M,6753.7,6807.82,6807.82,6731.13,613.76M,11372.3,11238.7,11434.8,11199.9,217.13M,5080.51,5113.26,5121.47,5060.82,1.25B,20706.15,20758.43,20785.76,20650.0,140.12K,,,,,,,,,,,,,,,,965.16,962.92,971.67,957.99,-,1466.9,1461.22,1468.6,1456.62,-,524.56,520.18,524.86,519.77,-,79.4,78.76,79.45,78.61,-,1113.7,1104.41,1114.34,1103.53,107.88M,165.17,163.57,165.17,163.56,-,1608.26,1593.6,1614.3,1584.03,64.60M,5834.91,5794.07,5866.7,5768.91,262.50M,9007.5,9005.02,9047.86,8932.74,39.55M,3621.37,3588.86,3642.85,3569.58,55.08M,14.02,14.13,14.91,13.64,-,6.475,12935014.0,222.0,1633491.0,41.3,1061452.0,37.25,1075000.0,24.75,11400992.0,183.75,762349.0,38.6,8705849.0,10.25,1200000.0,475.0,6925.0,14.8,1068500.0,65.4,2437855.0,,,10.585,7405831.0,,,20.4,16736162.0,8.1,39597424.0,39.15,1857096.0
2015-06-28,,,,,,,,,,,,,21.22,21.22,21.22,21.22,,,,,,,,,,,,,2.0761,2.0761,2.0761,2.0761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-29,100.64,100.69,102.77,100.26,105.67,106.98,108.99,105.37,141.7,140.24,143.12,140.24,21.35,21.22,21.35,21.22,19.7385,19.761,19.8575,19.438,147.25,145.72,148.14,144.8,206.26,207.21,211.15,205.34,2.0789,2.0761,2.0835,2.0596,1.0695,1.0758,1.0981,1.0653,16.68,16.85,16.97,16.62,89.79,89.75,91.8,89.5,35.11,35.32,35.42,34.63,2.3521,2.4118,2.4303,2.3398,15.927999999999999,15.923,16.039,15.713,131.055,133.61,134.795,130.51,11083.2,11404.71,11409.81,10964.24,134.21M,17596.35,17936.74,17936.74,17590.55,116.34M,4869.82,4821.45,4946.62,4819.03,176.97M,6620.48,6753.7,6753.7,6598.64,786.02M,10853.9,11148.4,11202.6,10816.4,463.51M,4958.47,5021.21,5051.01,4956.23,490.09M,20109.95,20305.97,20361.6,20093.16,165.29K,,,,,,,,,,,,,,,,948.59,927.8,955.5,925.7,-,1467.81,1466.9,1473.45,1464.56,-,525.71,524.66,526.19,524.51,-,79.54,79.49,79.68,79.4,-,1116.16,1113.92,1117.17,1113.61,45.37M,165.86,165.08,166.29,165.08,-,1559.8,1550.3,1585.78,1545.58,91.16M,5530.5,5498.42,5620.9,5475.33,774.83M,8868.39,8729.76,8945.27,8727.95,55.45M,3468.9,3544.29,3544.29,3449.14,96.49M,18.85,16.7,19.5,15.82,-,6.58,14115379.0,222.0,965095.0,41.7,2412861.0,36.9,1700276.0,24.7,4121076.0,184.0,551084.0,38.6,10700618.0,10.6,38360.0,475.0,3582.0,14.9,2027906.0,66.3,1551940.0,,,10.54,79958.0,,,20.65,3219431.0,8.16,2879403.0,39.35,1004223.0
2015-06-30,101.85,100.47,102.02,100.38,105.76,105.52,106.82,105.25,141.23,141.46,142.25,140.55,21.22,21.35,21.37,21.22,19.725,19.711,19.781,19.683,147.155,147.04,147.585,146.82,207.56,205.98,208.32,205.86,2.0666,2.0797,2.0827,2.0666,1.0785,1.0681,1.0857,1.0677,16.84,16.66,16.86,16.61,89.37,89.68,90.0,88.65,35.11,35.03,35.26,34.94,2.3890000000000002,2.3489,2.4027,2.3414,15.9495,15.911,16.0395,15.87,132.125,130.94,132.495,130.78,10944.97,11058.04,11137.14,10897.97,135.59M,17619.51,17599.96,17714.66,17576.5,126.46M,4790.2,4849.39,4892.48,4789.61,172.93M,6520.98,6620.48,6620.75,6520.98,909.53M,10769.5,10811.6,10954.5,10723.2,369.23M,4986.87,5000.15,5008.76,4968.26,536.57M,20235.73,20174.61,20243.18,20118.26,168.15K,,,,,,,,,,,,,,,,944.82,951.1,952.42,938.16,-,1478.27,1467.81,1480.14,1467.81,-,528.01,525.68,528.35,525.67,-,79.91,79.61,79.93,79.61,-,1121.03,1116.09,1121.76,1116.06,152.59M,166.29,166.06,166.81,166.06,-,1541.66,1556.68,1561.34,1537.93,111.31M,5551.94,5502.19,5604.12,5429.33,719.65M,8780.91,8833.18,8896.26,8769.41,63.15M,3424.3,3460.85,3495.01,3416.51,83.13M,18.23,17.6,19.8,17.49,-,6.58,132000000.0,224.5,2215277.0,42.1,2447673.0,36.3,1780000.0,24.95,28066500.0,186.0,773033.0,38.6,158357.0,10.6,550000.0,475.0,0.0,14.85,4770000.0,66.4,2047198.0,,,10.6,1697622.0,,,21.05,6065855.0,8.2,4889269.0,39.15,925000.0
2015-07-01,101.73,101.69,102.33,101.32,105.72,105.61,106.18,105.35,140.35,141.07,141.58,139.92,21.35,21.22,21.35,21.22,19.717,19.704,19.748,19.672,147.11,146.99,147.41,146.76,207.86,207.3,208.54,206.18,2.0839,2.0671,2.0839,2.0656,1.0805,1.0775,1.0822,1.0699,16.77,16.82,16.88,16.72,89.63,89.26,90.18,89.15,35.12,35.05,35.23,34.99,2.3843,2.3865,2.3974,2.3643,15.877,15.93,15.98,15.842,133.09,132.0,133.25,131.62,11180.5,11050.32,11283.76,10979.21,122.76M,17757.91,17638.12,17801.83,17638.12,87.01M,4883.19,4849.43,4941.61,4813.69,156.32M,6608.59,6520.98,6637.34,6520.98,814.01M,10911.5,10857.7,11036.9,10784.3,310.65M,5013.12,5029.05,5038.55,4994.47,425.75M,20329.32,20291.05,20346.74,20225.27,123.57K,,,,,,,,,,,,,,,,960.33,954.31,965.11,952.82,-,1480.36,1478.27,1484.15,1478.27,-,529.59,527.99,530.35,527.68,-,80.19,79.97,80.32,79.87,-,1124.38,1120.99,1125.99,1120.33,33.96M,166.4,166.36,166.76,166.12,-,1575.5,1550.64,1582.1,1546.42,91.80M,5633.2,5589.61,5676.91,5519.92,497.48M,8908.99,8809.17,8955.19,8793.03,60.21M,3496.28,3444.2,3532.88,3437.98,71.98M,16.09,16.63,17.26,15.65,-,,,240.5,46000.0,35.65,6788823.0,42.2,3724002.0,22.45,9201786.0,143.0,184813.0,23.6,2449947.0,5.1,0.0,385.0,3561.0,14.15,14550208.0,,,,,11.85,13706332.0,,,27.0,1687287.0,9.15,1531590.0,36.2,1001016.0
2015-07-02,101.28,101.55,101.99,100.62,105.84,105.56,105.94,104.9,140.65,140.12,140.92,139.46,21.39,21.35,21.39,21.33,19.7255,19.692,19.7905,19.671,147.09,146.91,147.8,146.75,207.13,207.54,208.11,206.33,2.0971,2.082,2.0971,2.0796,1.0783,1.0792,1.0817,1.0726,16.66,16.75,16.83,16.59,89.2,89.44,89.8,88.34,35.09,35.05,35.16,34.85,2.3904,2.3806,2.4005,2.3649,15.687999999999999,15.854000000000001,15.924000000000001,15.65,132.705,132.93,133.375,132.1,11099.35,11191.28,11229.01,11078.59,77.18M,17730.11,17763.32,17825.49,17687.52,83.10M,4835.56,4898.55,4903.51,4833.14,103.69M,6630.47,6608.59,6647.7,6600.37,608.68M,10846.4,10932.0,10960.7,10835.5,209.13M,5009.21,5024.3,5027.47,4990.74,357.11M,20522.5,20565.94,20601.73,20479.85,137.80K,,,,,,,,,,,,,,,,958.08,966.13,966.83,955.22,-,1483.82,1480.36,1485.52,1479.3,-,532.2,529.59,532.41,529.55,-,80.61,80.27,80.62,80.19,-,1129.93,1124.38,1130.37,1124.3,58.69M,166.91,166.42,167.51,166.39,-,1562.1,1573.82,1577.77,1560.63,80.91M,5617.71,5631.47,5647.05,5614.3,216.12M,8961.48,8941.2,9004.83,8938.77,38.67M,3463.25,3503.11,3510.02,3461.14,46.50M,16.79,15.43,17.48,15.39,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-03,99.37,101.11,101.47,99.17,105.22,105.69,105.9,104.99,140.67,140.46,141.08,140.13,21.34,21.39,21.4,21.34,19.6715,19.702,19.7385,19.646,147.05,146.91,147.22,146.67,206.015,206.86,207.385,205.65,2.086,2.0944,2.096,2.086,1.0774,1.0769,1.0821,1.0733,16.54,16.63,16.68,16.49,88.61,89.03,89.36,88.28,35.08,35.05,35.15,34.95,2.3652,2.3864,2.3979,2.3456,15.6525,15.667,15.7255,15.617,132.31,132.59,132.9,132.04,11058.39,11082.04,11123.18,11005.76,65.58M,,,,,,4808.22,4836.46,4847.38,4780.55,89.46M,6585.78,6630.47,6630.75,6572.46,462.88M,10779.8,10835.7,10860.7,10730.0,197.29M,,,,,,20539.79,20476.69,20557.51,20431.25,145.80K,,,,,,,,,,,,,,,,954.66,954.26,959.66,950.54,-,1486.17,1483.82,1488.64,1483.45,-,533.24,532.18,533.73,532.17,-,80.74,80.74,80.85,80.62,-,1132.14,1129.88,1133.17,1129.86,50.20M,167.54,166.87,167.54,166.87,-,1553.6,1564.29,1564.29,1544.55,51.88M,5579.38,5616.72,5616.9,5520.1,206.94M,8912.84,8960.35,8961.03,8863.67,33.02M,3441.76,3462.76,3469.55,3422.89,41.50M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,45817.0,38.35,7591600.0,42.35,129250.0,21.0,1063524.0,152.0,193579.0,26.4,2863574.0,7.5,0.0,436.0,4560.0,15.35,8085000.0,,,,,10.6,45132.0,,,22.8,203700.0,7.89,201462.0,37.6,452501.0
2015-07-05,,,,,,,,,,,,,21.34,21.34,21.34,21.34,,,,,,,,,,,,,2.0879,2.0879,2.0879,2.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.46,2074075.0,219.0,172000.0,37.0,9025.0,42.0,0.0,21.7,3000000.0,176.5,976685.0,33.0,3690397.0,8.45,4074285.0,420.0,225.0,13.95,4500000.0,62.4,381638.0,,,9.93,19066.0,,,20.5,415869.0,7.83,4386824.0,38.85,1000000.0
