Date,DAX_Price,DAX_Open,DAX_High,DAX_Low,DAX_Volume,DJI_Price,DJI_Open,DJI_High,DJI_Low,DJI_Volume,FCHI_Price,FCHI_Open,FCHI_High,FCHI_Low,FCHI_Volume,FTSE_Price,FTSE_Open,FTSE_High,FTSE_Low,FTSE_Volume,IBEX_Price,IBEX_Open,IBEX_High,IBEX_Low,IBEX_Volume,IXIC_Price,IXIC_Open,IXIC_High,IXIC_Low,IXIC_Volume,N225_Price,N225_Open,N225_High,N225_Low,N225_Volume,NOMXIBB_Price,NOMXIBB_Open,NOMXIBB_High,NOMXIBB_Low,NOMXIBB_Volume,NOMXINOM_Price,NOMXINOM_Open,NOMXINOM_High,NOMXINOM_Low,NOMXINOM_Volume,NOMXIREAL_Price,NOMXIREAL_Open,NOMXIREAL_High,NOMXIREAL_Low,NOMXIREAL_Volume,OMXC20_Price,OMXC20_Open,OMXC20_High,OMXC20_Low,OMXC20_Volume,OMXI8_Price,OMXI8_Open,OMXI8_High,OMXI8_Low,OMXI8_Volume,OMXIGI_Price,OMXIGI_Open,OMXIGI_High,OMXIGI_Low,OMXIGI_Volume,OMXIMCPI_Price,OMXIMCPI_Open,OMXIMCPI_High,OMXIMCPI_Low,OMXIMCPI_Volume,OMXIPI_Price,OMXIPI_Open,OMXIPI_High,OMXIPI_Low,OMXIPI_Volume,OMXISCPI_Price,OMXISCPI_Open,OMXISCPI_High,OMXISCPI_Low,OMXISCPI_Volume,OMXS30_Price,OMXS30_Open,OMXS30_High,OMXS30_Low,OMXS30_Volume,PSI20_Price,PSI20_Open,PSI20_High,PSI20_Low,PSI20_Volume,SSMI_Price,SSMI_Open,SSMI_High,SSMI_Low,SSMI_Volume,STOXX50E_Price,STOXX50E_Open,STOXX50E_High,STOXX50E_Low,STOXX50E_Volume,VIX_Price,VIX_Open,VIX_High,VIX_Low,VIX_Volume
2010-02-02,5709.66,5664.25,5723.2,5624.61,-,10296.85,10186.13,10333.35,10138.75,-,3812.13,3766.83,3819.07,3737.72,-,5283.3,5247.4,5289.0,5208.2,-,11140.9,11022.4,11158.4,10945.5,-,2190.06,2171.66,2193.66,2161.47,720.07M,10371.09,10310.98,10396.48,10287.74,-,,,,,,,,,,,,,,,,358.17,358.67,361.84,356.82,-,808.3,814.03,814.03,806.71,-,,,,,,36.04,36.36,36.36,36.01,-,491.58,495.5,495.5,490.72,-,85.64,85.78,85.81,84.82,-,971.8,967.53,972.75,963.73,136.88M,,,,,,6550.12,6514.97,6572.82,6491.67,70.22M,,,,,,,,,,
2010-02-03,5672.09,5715.16,5733.71,5656.9,-,10270.55,10291.73,10356.86,10192.03,-,3793.47,3819.77,3831.38,3784.32,-,5253.1,5283.3,5305.4,5237.7,-,10888.4,11189.6,11201.6,10867.8,-,2190.91,2181.01,2194.53,2176.75,676.19M,10404.33,10428.12,10436.52,10356.03,-,,,,,,,,,,,,,,,,360.48,358.33,362.85,358.33,-,819.97,815.13,822.95,814.14,-,,,,,,36.5,36.36,36.64,36.31,-,496.64,495.3,498.4,494.65,-,85.05,85.42,85.45,84.68,-,970.0,971.57,974.95,966.08,158.23M,,,,,,6553.8,6552.7,6564.21,6523.26,73.29M,,,,,,,,,,
2010-02-04,5533.24,5671.17,5696.94,5522.57,-,10002.18,10273.12,10273.12,9984.35,-,3689.25,3792.42,3806.21,3685.57,-,5139.3,5253.1,5262.2,5123.9,-,10241.7,10882.3,10920.1,10220.7,-,2125.43,2176.39,2178.25,2125.43,813.07M,10355.98,10434.52,10438.41,10279.57,-,,,,,,,,,,,,,,,,355.92,360.64,363.84,353.97,-,830.41,823.15,841.42,823.15,-,,,,,,36.89,36.6,37.51,36.6,-,502.18,497.83,508.67,497.52,-,86.16,84.92,86.26,84.92,-,948.62,969.59,975.25,948.21,151.37M,,,,,,6396.51,6557.38,6569.48,6389.68,91.65M,,,,,,,,,,
2010-02-05,5434.34,5515.69,5527.0,5433.02,-,10012.23,10003.69,10078.89,9822.84,-,3563.76,3665.91,3673.71,3563.76,-,5060.9,5139.3,5139.3,5033.8,-,10103.3,10123.3,10277.5,9916.6,-,2141.12,2131.92,2142.27,2100.17,822.61M,10057.09,10162.34,10166.3,10036.33,-,,,,,,,,,,,,,,,,350.75,355.54,355.54,347.0,-,814.81,825.64,825.64,814.81,-,,,,,,36.07,36.64,36.64,36.07,-,492.26,499.05,499.05,492.26,-,86.01,86.03,86.09,86.01,-,935.89,948.86,951.48,934.38,218.31M,,,,,,6264.33,6357.63,6383.1,6245.63,115.57M,,,,,,,,,,
2010-02-08,5484.85,5476.47,5505.06,5434.4,-,9908.39,10005.43,10059.24,9882.85,-,3607.27,3595.38,3616.67,3545.91,-,5092.3,5060.9,5118.1,5033.0,-,10206.3,10132.1,10259.2,9970.9,-,2126.05,2140.1,2152.64,2125.11,606.27M,9951.82,10007.47,10063.53,9942.05,-,,,,,,,,,,,,,,,,345.43,351.47,352.46,342.71,-,812.35,826.65,832.98,812.35,-,,,,,,36.11,36.52,36.84,36.11,-,491.35,497.64,501.45,491.35,-,84.01,86.05,86.13,84.01,-,938.42,939.92,940.43,920.29,143.81M,,,,,,6347.14,6278.19,6362.14,6240.24,77.90M,,,,,,,,,,
2010-02-09,5498.26,5485.31,5537.97,5461.51,-,10058.64,9910.28,10154.24,9910.28,-,3612.76,3598.66,3633.59,3583.54,-,5111.8,5092.3,5132.9,5084.8,-,10275.4,10160.8,10339.2,10084.9,-,2150.87,2153.1,2166.16,2132.58,662.58M,9932.9,9876.61,9956.79,9867.39,-,,,,,,,,,,,,,,,,348.74,344.66,350.0,344.64,-,832.37,820.82,834.46,820.82,-,,,,,,37.02,36.36,37.12,36.36,-,502.61,494.96,503.87,494.96,-,84.64,84.89,84.89,84.64,-,944.8,939.96,951.89,934.84,141.91M,,,,,,6314.75,6341.88,6371.82,6298.72,95.08M,,,,,,,,,,
2010-02-10,5536.37,5533.71,5592.27,5505.37,-,10038.38,10055.46,10120.15,9946.26,-,3635.61,3638.39,3673.63,3617.72,-,5132.0,5111.8,5181.2,5105.3,-,10455.0,10383.1,10543.1,10358.9,-,2147.87,2147.46,2156.36,2131.08,590.40M,9963.99,10024.26,10049.87,9963.99,-,,,,,,,,,,,,,,,,346.31,350.58,352.67,346.01,-,834.81,832.41,837.11,831.67,-,,,,,,37.18,37.02,37.27,37.01,-,504.53,502.63,505.7,502.49,-,84.66,84.65,84.68,84.41,-,937.05,948.6,950.59,931.39,163.38M,,,,,,6333.99,6364.16,6386.87,6313.44,79.67M,,,,,,,,,,
2010-02-11,5503.93,5562.83,5580.77,5454.07,-,10144.19,10037.85,10184.85,9963.19,-,3616.75,3659.95,3675.64,3581.86,-,5161.5,5132.0,5201.8,5114.5,-,10281.7,10554.5,10557.4,10162.7,-,2177.41,2145.09,2179.54,2134.14,598.66M,,,,,,,,,,,,,,,,,,,,,348.53,348.38,351.58,347.13,-,836.08,836.38,836.38,833.45,-,,,,,,37.25,37.23,37.25,37.09,-,505.29,505.2,505.38,503.46,-,84.54,84.67,84.67,84.54,-,943.66,944.02,949.9,935.27,138.28M,,,,,,6403.42,6378.54,6426.16,6353.22,88.25M,,,,,,,,,,
2010-02-12,5500.39,5550.45,5565.43,5460.05,-,10099.14,10137.23,10140.18,9962.13,-,3599.07,3647.27,3661.04,3579.4,-,5142.5,5161.5,5207.7,5117.4,-,10224.9,10393.9,10409.8,10149.2,-,2183.53,2157.69,2184.57,2151.99,696.17M,10092.19,10085.35,10099.46,10014.5,-,,,,,,,,,,,,,,,,349.74,351.73,352.94,347.05,-,839.45,834.91,839.45,834.91,-,,,,,,37.24,37.23,37.25,37.23,-,506.73,504.83,506.76,504.83,-,86.69,84.22,86.69,84.22,-,931.35,951.2,951.96,924.93,150.89M,,,,,,6416.2,6439.22,6465.88,6378.68,67.71M,,,,,,,,,,
2010-02-15,5511.1,5525.74,5547.14,5502.49,-,,,,,,3609.22,3621.41,3641.98,3599.63,-,5167.5,5142.5,5194.3,5142.5,-,10293.6,10298.5,10386.8,10240.3,-,,,,,,10013.3,10097.82,10119.47,10012.53,-,,,,,,,,,,,,,,,,350.64,350.85,351.78,349.97,-,837.71,839.28,842.48,837.71,-,,,,,,37.17,37.24,37.4,37.17,-,505.79,506.65,508.62,505.79,-,86.54,86.67,86.69,86.54,-,923.37,932.86,935.4,919.39,94.13M,,,,,,6440.76,6450.05,6464.43,6431.53,37.70M,,,,,,,,,,
2010-02-16,5592.12,5573.07,5592.12,5498.07,-,10268.81,10100.81,10292.62,10100.81,-,3669.04,3641.42,3669.04,3602.31,-,5244.1,5167.5,5248.1,5167.5,-,10393.9,10397.9,10430.5,10230.4,-,2214.19,2200.38,2214.19,2189.18,559.68M,10034.25,10044.53,10062.27,10019.43,-,,,,,,,,,,,,,,,,354.54,353.06,354.54,352.04,-,838.53,838.32,841.49,836.8,-,,,,,,36.99,37.19,37.19,36.99,-,505.49,506.11,507.29,505.32,-,89.24,86.63,89.29,86.4,-,934.31,929.9,934.31,922.75,116.19M,,,,,,6497.66,6485.23,6516.78,6436.84,62.32M,,,,,,,,,,
2010-02-17,5648.34,5640.17,5682.36,5634.98,-,10309.24,10261.48,10366.83,10223.16,-,3725.21,3707.18,3748.66,3700.19,-,5276.6,5244.1,5304.5,5244.1,-,10498.6,10470.9,10551.5,10426.5,-,2226.29,2222.87,2226.32,2212.78,547.43M,10306.83,10161.72,10306.83,10150.24,-,,,,,,,,,,,,,,,,357.57,357.47,357.91,356.59,-,840.79,839.03,841.57,834.57,-,,,,,,37.34,37.01,37.34,36.95,-,508.54,505.75,508.89,504.34,-,87.62,89.32,89.33,87.62,-,943.69,939.64,945.27,938.56,110.25M,,,,,,6567.6,6548.38,6578.57,6534.2,71.70M,,,,,,,,,,
2010-02-18,5680.41,5645.63,5691.6,5626.08,-,10392.9,10309.39,10416.79,10255.58,-,3747.83,3719.06,3752.05,3711.31,-,5325.1,5276.6,5326.4,5261.7,-,10574.2,10466.7,10574.2,10417.9,-,2241.71,2223.22,2243.5,2221.14,552.21M,10335.69,10324.98,10340.38,10285.05,-,,,,,,,,,,,,,,,,358.6,357.81,358.6,356.07,-,840.83,839.86,840.83,836.81,-,,,,,,37.31,37.31,37.31,37.11,-,508.5,508.06,508.5,506.06,-,88.0,87.48,88.0,87.48,-,946.97,944.19,947.25,940.87,121.91M,,,,,,6637.29,6583.55,6638.22,6572.67,82.93M,,,,,,,,,,
2010-02-19,5722.05,5627.26,5729.58,5626.57,-,10402.35,10387.77,10459.18,10316.5,-,3769.54,3711.86,3772.67,3707.19,-,5358.2,5325.1,5366.1,5281.4,-,10676.7,10472.4,10676.7,10404.0,-,2243.87,2233.33,2249.8,2228.93,625.30M,10123.58,10334.4,10354.42,10123.58,-,,,,,,,,,,,,,,,,358.76,356.86,358.93,355.27,-,835.53,840.48,840.56,835.53,-,,,,,,37.04,37.3,37.3,37.04,-,505.21,508.32,508.37,505.21,-,87.96,87.95,87.98,87.95,-,957.27,940.78,957.45,938.66,108.51M,,,,,,6709.68,6591.05,6720.87,6588.78,225.29M,,,,,,,,,,
2010-02-22,5688.44,5741.0,5743.89,5683.61,-,10383.38,10402.43,10468.55,10333.05,-,3756.7,3780.68,3781.98,3752.88,-,5352.1,5358.2,5387.0,5348.1,-,10570.5,10752.5,10773.6,10541.1,-,2242.03,2250.92,2251.68,2235.65,530.46M,10400.47,10302.07,10449.75,10298.15,-,,,,,,,,,,,,,,,,360.99,359.71,362.22,359.71,-,841.23,836.54,843.42,836.54,-,,,,,,37.51,37.09,37.51,37.06,-,509.17,505.83,509.52,505.4,-,85.55,87.97,88.03,85.55,-,954.1,958.97,959.11,951.48,88.96M,,,,,,6687.41,6733.88,6735.44,6679.8,56.95M,,,,,,,,,,
2010-02-23,5604.07,5715.63,5732.14,5584.47,-,10282.41,10383.16,10430.16,10239.34,-,3707.06,3780.34,3791.56,3696.49,-,5315.1,5352.1,5395.5,5302.0,-,10312.9,10597.6,10638.6,10267.5,-,2213.44,2238.01,2239.8,2205.7,647.22M,10352.1,10327.64,10375.55,10280.33,-,,,,,,,,,,,,,,,,357.44,363.23,363.23,356.35,-,843.36,843.03,848.59,840.79,-,,,,,,37.38,37.57,37.65,37.37,-,507.56,510.1,510.98,507.43,-,85.46,85.82,87.47,85.46,-,942.05,957.48,958.6,941.26,104.06M,,,,,,6649.09,6698.09,6715.63,6642.24,65.64M,,,,,,,,,,
2010-02-24,5615.51,5622.31,5639.71,5572.25,-,10374.16,10284.0,10416.94,10271.61,-,3715.68,3713.44,3727.81,3683.81,-,5342.9,5315.1,5357.9,5298.2,-,10254.0,10304.7,10333.8,10089.4,-,2235.9,2222.4,2241.69,2221.28,596.22M,10198.83,10205.15,10243.2,10129.65,-,,,,,,,,,,,,,,,,358.05,356.66,358.88,355.25,-,856.58,843.54,861.72,843.54,-,,,,,,38.08,37.39,38.36,37.39,-,516.01,507.65,519.27,507.65,-,85.52,85.49,85.52,85.47,-,944.31,943.15,946.03,936.25,106.76M,,,,,,6687.95,6664.71,6695.91,6638.65,55.42M,,,,,,,,,,
2010-02-25,5532.33,5562.7,5655.75,5518.27,-,10321.03,10366.6,10366.6,10155.75,-,3640.77,3694.56,3724.69,3633.81,-,5278.2,5342.9,5370.4,5259.7,-,10126.2,10195.6,10312.4,10047.2,-,2234.22,2208.62,2236.21,2198.73,622.71M,10101.96,10256.1,10267.43,10087.21,-,,,,,,,,,,,,,,,,353.95,356.89,357.83,352.94,-,864.63,856.29,867.91,856.29,-,,,,,,38.76,38.08,38.94,38.08,-,524.07,515.86,526.18,515.86,-,85.49,85.48,85.49,85.46,-,940.51,941.59,950.72,935.88,113.52M,,,,,,6643.96,6674.66,6701.06,6614.64,58.06M,,,,,,,,,,
2010-02-26,5598.46,5588.99,5605.1,5530.19,-,10325.26,10321.41,10391.24,10250.45,-,3708.8,3680.61,3710.31,3648.34,-,5354.5,5278.2,5367.8,5278.2,-,10333.6,10243.4,10345.2,10118.4,-,2238.26,2234.44,2242.83,2222.23,685.21M,10126.03,10107.08,10171.22,10085.13,-,,,,,,,,,,,,,,,,354.77,355.3,356.0,353.02,-,879.17,865.32,879.31,865.32,-,,,,,,39.32,38.78,39.4,38.78,-,532.09,524.42,532.21,524.42,-,87.31,85.59,87.31,85.59,-,947.39,946.19,948.92,939.29,105.64M,,,,,,6710.99,6688.27,6711.16,6654.15,61.89M,,,,,,,,,,
2010-03-01,5713.51,5652.85,5717.72,5641.18,-,10403.79,10326.1,10444.6,10320.05,-,3769.54,3739.56,3771.81,3724.84,-,5405.9,5354.5,5420.8,5354.5,-,10434.9,10434.7,10504.9,10287.6,-,2273.57,2247.4,2274.02,2247.33,658.99M,10172.06,10128.73,10215.15,10116.86,-,,,,,,,,,,,,,,,,361.86,358.18,361.88,357.27,-,882.88,878.66,883.36,875.07,-,,,,,,39.72,39.31,39.74,39.12,-,536.12,531.83,536.37,529.63,-,86.28,87.24,87.26,85.6,-,966.38,954.2,967.47,953.54,102.79M,,,,,,6791.48,6756.34,6791.48,6744.97,69.16M,,,,,,,,,,
2010-03-02,5776.56,5728.28,5780.14,5709.74,-,10405.98,10404.16,10493.8,10359.8,-,3811.92,3770.64,3811.92,3763.16,-,5484.1,5405.9,5485.0,5403.7,-,10521.5,10441.8,10532.9,10339.3,-,2280.79,2279.07,2292.49,2275.35,761.75M,10221.84,10199.19,10238.96,10150.3,-,,,,,,,,,,,,,,,,364.37,361.5,365.02,361.3,-,877.57,882.98,890.61,877.57,-,,,,,,39.4,39.72,39.82,39.4,-,532.28,536.18,537.38,532.28,-,86.33,86.3,88.24,86.29,-,971.67,965.93,972.99,961.57,95.75M,,,,,,6820.04,6780.49,6833.61,6751.6,69.95M,,,,,,,,,,
2010-03-03,5817.88,5759.22,5828.8,5750.3,-,10396.76,10406.28,10496.22,10359.58,-,3842.52,3799.33,3849.73,3787.96,-,5533.2,5484.1,5541.8,5465.3,-,10664.5,10485.1,10679.5,10411.8,-,2280.68,2284.82,2293.32,2275.25,667.11M,10253.14,10193.95,10274.09,10186.68,-,,,,,,,,,,,,,,,,368.12,364.19,368.74,364.13,-,876.13,876.85,883.86,876.11,-,,,,,,39.24,39.37,39.74,39.24,-,530.29,531.91,536.32,530.28,-,86.22,86.22,86.24,86.21,-,981.19,971.02,981.57,970.15,105.22M,,,,,,6813.16,6806.8,6824.05,6781.3,64.26M,,,,,,,,,,
2010-03-04,5795.32,5773.86,5823.11,5767.65,-,10444.14,10396.53,10484.05,10363.88,-,3828.41,3813.4,3850.73,3809.72,-,5527.2,5533.2,5544.2,5501.1,-,10745.3,10595.6,10814.6,10577.1,-,2292.31,2282.57,2293.16,2273.63,575.82M,10145.72,10255.69,10263.48,10134.37,-,,,,,,,,,,,,,,,,364.62,364.3,365.74,362.86,-,873.32,876.42,876.98,873.32,-,,,,,,39.1,39.25,39.28,39.1,-,528.59,530.44,530.82,528.59,-,86.12,86.26,86.26,86.12,-,984.33,977.87,986.42,974.99,108.07M,,,,,,6804.87,6775.79,6813.01,6760.01,63.43M,,,,,,,,,,
2010-03-05,5877.36,5816.19,5880.25,5808.36,-,10566.2,10445.13,10587.13,10445.13,-,3910.42,3845.99,3910.42,3838.34,-,5599.8,5527.2,5605.4,5527.2,-,11019.8,10780.1,11032.8,10718.6,-,2326.35,2304.01,2327.03,2301.1,631.26M,10368.96,10254.61,10376.41,10254.61,-,,,,,,,,,,,,,,,,371.1,365.53,371.1,365.53,-,876.59,873.35,877.25,872.4,-,,,,,,39.22,39.1,39.24,39.07,-,529.85,528.61,530.18,528.1,-,85.93,86.12,86.12,85.93,-,998.07,985.55,999.65,983.41,110.85M,,,,,,6847.78,6809.37,6855.07,6787.49,71.39M,,,,,,,,,,
2010-03-08,5875.91,5891.74,5894.19,5865.44,-,10552.52,10563.78,10632.48,10500.9,-,3903.54,3924.22,3924.22,3901.97,-,5606.7,5599.8,5621.1,5579.2,-,11078.3,11103.1,11123.8,11031.7,-,2332.21,2326.25,2335.43,2326.11,574.70M,10585.92,10538.12,10586.97,10514.28,-,,,,,,,,,,,,,,,,371.38,371.69,372.31,369.95,-,902.36,877.28,902.36,877.0,-,,,,,,40.27,39.24,40.27,39.22,-,542.43,530.2,543.49,530.01,-,85.85,86.04,88.16,85.85,-,1003.39,1001.04,1005.74,998.52,88.46M,,,,,,6851.2,6865.3,6873.19,6823.39,54.07M,,,,,,,,,,
2010-03-09,5885.89,5872.57,5900.16,5838.17,-,10564.38,10552.24,10637.46,10493.49,-,3910.01,3907.73,3919.52,3876.09,-,5602.3,5606.7,5618.4,5563.1,-,11002.8,11101.1,11108.6,10911.1,-,2340.68,2325.78,2353.07,2325.74,680.19M,10567.65,10567.32,10593.27,10542.81,-,,,,,,,,,,,,,,,,369.55,371.76,371.9,366.61,-,892.04,901.76,901.76,891.63,-,,,,,,39.98,40.25,40.25,39.95,-,537.73,542.13,542.13,537.38,-,84.13,85.76,85.76,84.09,-,1000.5,1002.92,1005.97,994.93,103.97M,,,,,,6868.32,6864.42,6874.12,6830.98,63.24M,,,,,,,,,,
2010-03-10,5936.72,5882.76,5951.93,5874.75,-,10567.33,10560.13,10639.05,10502.64,-,3943.55,3908.39,3950.64,3902.11,-,5640.6,5602.3,5645.3,5585.4,-,11121.0,11018.3,11121.0,10976.8,-,2358.95,2340.95,2361.66,2340.69,667.97M,10563.92,10555.85,10588.69,10547.34,-,,,,,,,,,,,,,,,,374.02,369.47,374.21,367.78,-,904.7,892.11,907.14,892.11,-,,,,,,40.58,39.98,40.71,39.98,-,544.97,537.77,546.51,537.77,-,84.21,84.14,84.21,82.51,-,1013.04,999.98,1013.28,996.43,107.63M,,,,,,6873.59,6876.23,6891.82,6845.94,51.85M,,,,,,,,,,
2010-03-11,5928.63,5913.17,5954.55,5906.84,-,10611.84,10560.98,10626.73,10489.87,-,3928.95,3921.26,3946.15,3909.95,-,5617.3,5640.6,5642.9,5594.7,-,11045.4,11076.2,11128.0,10988.3,-,2368.46,2351.11,2368.46,2347.53,580.47M,10664.95,10627.99,10664.95,10588.86,-,,,,,,,,,,,,,,,,372.06,372.13,374.87,371.58,-,910.55,904.8,916.73,904.8,-,,,,,,41.02,40.58,41.23,40.58,-,549.27,545.02,552.53,545.02,-,82.79,84.23,84.23,82.79,-,1008.93,1007.61,1013.2,1005.48,95.05M,,,,,,6851.73,6860.03,6881.77,6827.95,56.44M,,,,,,,,,,
2010-03-12,5945.11,5944.57,5989.88,5934.15,-,10624.69,10611.77,10690.9,10561.66,-,3927.4,3933.97,3956.42,3919.07,-,5625.6,5617.3,5646.7,5612.4,-,11077.0,11078.9,11181.3,11049.4,-,2367.66,2376.07,2376.28,2358.08,547.56M,10751.26,10777.49,10777.49,10699.3,-,,,,,,,,,,,,,,,,372.34,373.22,374.81,371.87,-,908.67,910.94,917.67,907.94,-,,,,,,40.67,41.04,41.2,40.65,-,546.48,549.47,551.93,546.17,-,84.75,82.84,84.99,82.68,-,1018.15,1011.84,1022.48,1009.1,125.93M,,,,,,6836.6,6867.04,6872.99,6825.34,53.20M,,,,,,,,,,
2010-03-15,5903.56,5933.63,5953.19,5898.22,-,10642.15,10623.41,10680.32,10540.65,-,3890.91,3921.0,3925.86,3889.13,-,5593.9,5625.6,5627.0,5588.2,-,10957.8,11069.9,11078.3,10932.2,-,2362.21,2361.92,2367.4,2345.99,529.84M,10751.98,10802.11,10808.84,10708.97,-,,,,,,,,,,,,,,,,371.01,369.99,372.8,369.46,-,920.47,908.5,920.47,906.22,-,,,,,,41.03,40.67,41.03,40.52,-,552.22,546.39,552.22,544.63,-,86.9,84.72,87.38,84.71,-,1013.51,1017.34,1019.35,1012.64,87.45M,,,,,,6825.1,6832.2,6856.31,6821.59,60.44M,,,,,,,,,,
2010-03-16,5970.99,5935.19,5991.11,5930.34,-,10685.98,10642.53,10717.42,10594.16,-,3938.95,3914.39,3951.47,3910.81,-,5620.4,5593.9,5637.7,5593.9,-,11059.3,11028.6,11061.8,10921.1,-,2378.01,2367.32,2378.84,2360.67,574.65M,10721.71,10718.63,10776.52,10716.2,-,,,,,,,,,,,,,,,,377.02,372.44,377.22,372.41,-,914.9,920.22,920.22,912.1,-,,,,,,40.89,41.02,41.02,40.69,-,549.73,552.1,552.1,547.85,-,85.69,86.86,86.86,85.65,-,1020.05,1015.33,1021.75,1011.83,96.32M,,,,,,6874.43,6860.92,6886.17,6854.49,53.43M,,,,,,,,,,
2010-03-17,6024.28,5999.31,6035.95,5991.21,-,10733.67,10686.36,10787.86,10658.1,-,3957.89,3954.3,3967.51,3943.17,-,5644.6,5620.4,5657.8,5620.4,-,11166.8,11128.0,11190.0,11090.4,-,2389.09,2381.65,2400.09,2381.47,581.55M,10846.98,10789.24,10864.3,10761.89,-,,,,,,,,,,,,,,,,378.35,379.78,381.28,377.85,-,920.68,914.92,923.78,914.92,-,,,,,,41.35,40.89,41.53,40.89,-,556.05,549.74,556.62,549.74,-,86.77,85.7,86.8,85.63,-,1025.58,1024.02,1028.53,1023.03,112.73M,,,,,,6892.01,6900.94,6913.18,6879.36,56.05M,,,,,,,,,,
2010-03-18,6012.31,6005.29,6039.39,5995.68,-,10779.17,10733.44,10821.49,10686.89,-,3938.18,3936.94,3964.78,3923.26,-,5642.6,5644.6,5661.0,5619.2,-,11073.5,11119.6,11156.4,11021.3,-,2391.28,2387.54,2393.87,2383.26,544.11M,10744.03,10841.71,10845.73,10731.66,-,,,,,,,,,,,,,,,,377.87,378.13,379.67,377.2,-,933.92,919.85,939.24,919.85,-,,,,,,42.08,41.33,42.34,41.33,-,564.5,555.62,567.77,555.62,-,86.48,86.65,86.71,86.08,-,1018.19,1021.76,1023.98,1016.49,100.43M,,,,,,6897.74,6876.91,6900.52,6874.04,44.95M,,,,,,,,,,
2010-03-19,5982.43,6031.73,6041.95,5956.65,-,10741.98,10780.0,10869.55,10665.35,-,3925.44,3953.44,3963.53,3906.11,-,5650.1,5642.6,5691.2,5633.5,-,10990.8,11132.4,11141.4,10929.6,-,2374.41,2391.2,2396.92,2364.53,1.09B,10824.72,10785.88,10826.76,10775.57,-,,,,,,,,,,,,,,,,379.68,379.69,381.75,378.88,-,937.22,933.95,945.19,933.95,-,,,,,,42.28,42.08,42.62,42.08,-,565.85,564.52,572.02,564.52,-,84.89,86.49,88.0,84.08,-,1020.26,1021.13,1027.73,1017.14,157.63M,,,,,,6880.76,6938.5,6943.53,6866.37,156.16M,,,,,,,,,,
2010-03-22,5987.5,5960.85,5987.5,5910.85,-,10785.89,10741.0,10836.68,10672.23,-,3928.0,3908.55,3928.0,3868.02,-,5644.5,5650.1,5650.1,5583.5,-,10861.9,10959.6,10960.4,10694.2,-,2395.4,2360.35,2401.21,2358.0,603.43M,,,,,,,,,,,,,,,,,,,,,378.16,378.49,378.69,374.8,-,940.44,937.94,942.44,937.65,-,,,,,,42.58,42.31,42.58,42.31,-,569.67,566.22,569.67,566.14,-,85.34,85.0,85.34,84.37,-,1021.42,1017.62,1027.37,1011.83,127.79M,,,,,,6866.43,6846.65,6867.5,6797.67,54.80M,,,,,,,,,,
2010-03-23,6017.27,5987.09,6030.94,5981.35,-,10888.83,10787.18,10906.06,10752.41,-,3952.55,3927.62,3962.2,3926.87,-,5673.6,5644.5,5695.9,5644.5,-,10996.2,10884.5,11013.9,10864.8,-,2415.24,2397.9,2416.51,2390.04,584.30M,10774.15,10793.05,10817.78,10766.65,-,,,,,,,,,,,,,,,,383.79,379.06,383.79,378.96,-,944.44,940.27,944.44,940.27,-,,,,,,42.81,42.57,42.81,42.57,-,572.84,569.58,572.84,569.58,-,85.86,85.32,85.86,85.05,-,1030.13,1023.08,1030.17,1021.9,97.38M,,,,,,6877.16,6869.5,6917.45,6860.85,47.48M,,,,,,,,,,
2010-03-24,6039.0,6038.0,6044.64,5964.76,-,10836.15,10887.62,10925.48,10788.77,-,3949.81,3960.27,3966.96,3907.85,-,5677.9,5673.6,5698.9,5636.0,-,10866.3,11027.0,11041.1,10747.5,-,2398.76,2406.72,2408.64,2396.92,588.06M,10815.03,10829.36,10880.62,10769.18,-,,,,,,,,,,,,,,,,386.71,386.24,387.29,384.13,-,945.36,943.2,948.32,943.2,-,,,,,,43.01,42.77,43.16,42.77,-,574.52,572.2,576.32,572.2,-,84.9,85.68,85.8,84.39,-,1027.08,1032.91,1033.13,1017.52,103.06M,,,,,,6879.95,6898.53,6904.68,6841.5,43.72M,,,,,,,,,,
2010-03-25,6132.95,6043.84,6139.5,6038.05,-,10841.21,10837.51,10985.26,10818.77,-,4000.48,3951.71,4008.7,3950.95,-,5727.6,5677.9,5737.1,5673.1,-,11091.4,10908.5,11092.8,10825.9,-,2397.41,2415.24,2432.25,2397.36,661.03M,10828.85,10857.81,10872.45,10808.71,-,,,,,,,,,,,,,,,,388.48,385.98,390.3,385.34,-,953.02,945.01,953.02,944.86,-,,,,,,43.34,42.99,43.34,42.99,-,578.74,574.33,578.74,574.26,-,85.3,84.85,85.3,84.83,-,1033.34,1026.09,1036.3,1024.92,102.99M,,,,,,6894.17,6884.48,6904.54,6871.37,45.63M,,,,,,,,,,
2010-03-26,6120.05,6125.87,6135.95,6105.67,-,10850.36,10841.29,10934.85,10801.84,-,3988.93,3990.99,4002.92,3979.87,-,5703.0,5727.6,5727.6,5695.5,-,11071.1,11054.1,11124.0,11004.0,-,2395.13,2406.73,2412.92,2384.69,588.65M,10996.37,10895.29,11001.59,10889.33,-,,,,,,,,,,,,,,,,384.57,388.01,388.21,383.96,-,958.64,952.65,958.64,951.98,-,,,,,,43.71,43.32,43.71,43.32,-,583.74,578.55,583.74,578.27,-,85.96,85.25,85.98,84.82,-,1027.42,1029.34,1029.73,1022.38,101.60M,,,,,,6838.95,6886.0,6892.51,6822.67,45.24M,,,,,,,,,,
